Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Ave Kaplan,/K/KaplAv20.htm,BB-HB-QB,0,1,1923,False
Bull Karcis,/K/KarcBu20.htm,FB-BB-HB,0,12,1943,False
Carl Karilivacz,/K/KariCa20.htm,DB-HB,0,8,1960,False
Abe Karnofsky,/K/KarnAb20.htm,QB-HB-DB,0,2,1946,False
Johnny Karras,/K/KarrJo20.htm,HB,0,1,1952,False
Cy Kasper,/K/KaspCy20.htm,HB,0,1,1923,False
Tony Kaska,/K/KaskTo20.htm,BB-HB,0,4,1938,False
Eddie Kaw,/K/KawxEd20.htm,TB-HB,0,1,1924,False
George Kavel,/K/KaveGe20.htm,HB,0,1,1934,False
Joe Keeble,/K/KeebJo20.htm,HB-FB,0,1,1937,False
Jack Keefer,/K/KeefJa20.htm,TB-HB-FB,0,3,1928,False
Ken Keller,/K/KellKe20.htm,HB,0,2,1957,False
Doc Kelley,/K/KellDo21.htm,TB-HB,0,3,1926,False
Frank Kelley,/K/KellFr20.htm,HB,0,1,1927,False
 Kellogg,/K/Kellxx20.htm,HB,0,1,1921,False
Bill Kellogg,/K/KellBi23.htm,HB,0,2,1925,False
Bob Kelly,/K/KellBo22.htm,HB-DB,0,3,1949,False
Jimmy Kelly,/K/KellJi20.htm,TB-HB,0,1,1920,False
Mose Kelsch,/K/KelsMo20.htm,FB-HB,0,2,1934,False
Bob Kennedy,/K/KennBo21.htm,DB-HB,0,1,1949,False
Dick Kercher,/K/KercDi20.htm,HB-DB,0,1,1954,False
Graham Kernwein,/K/KernGr20.htm,TB-HB,0,1,1926,False
Bob Keyes,/K/KeyeBo00.htm,HB,0,1,1960,False
Brady Keys,/K/KeysBr00.htm,DB-HB,0,8,1968,False
Max Kielbasa,/K/KielMa20.htm,HB,0,1,1946,False
Charlie Killett,/K/KillCh00.htm,HB,0,1,1963,False
Billy Kilmer,/K/KilmBi00.htm,QB-HB,0,18,1978,False
Billy Kinard,/K/KinaBi20.htm,DB-HB,0,5,1960,False
Don Kindt,/K/KindDo00.htm,DB-FB-HB,0,9,1955,False
Claude King,/K/KingCl00.htm,HB,0,2,1962,False
Dick King,/K/KingDi20.htm,FB-WB-TB-HB,0,3,1923,False
Emmett King,/K/KingEm21.htm,FB-HB,0,1,1954,False
Fred King,/K/KingFr20.htm,HB,0,1,1937,False
Gus King,/K/KingGu20.htm,E-HB,0,1,1922,False
Phil King,/K/KingPh00.htm,HB-FB,0,9,1966,False
Wayne Kingery,/K/KingWa20.htm,HB-DB,0,1,1949,False
Jack Kirby,/K/KirbJa20.htm,HB-DB,0,1,1949,False
Heinie Kirkgard,/K/KirkHe20.htm,HB,0,1,1923,False
Adolph Kissell,/K/KissAd20.htm,HB,0,1,1942,False
Pete Kmetovic,/K/KmetPe20.htm,HB,0,2,1947,False
Johnny Knolla,/K/KnolJo20.htm,HB,0,4,1945,False
George Koch,/K/KochGe20.htm,HB,0,3,1947,False
Roger Kochman,/K/KochRo00.htm,HB,0,1,1963,False
Mike Koken,/K/KokeMi20.htm,QB-HB,0,1,1933,False
Elmer Kolberg,/K/KolbEl20.htm,HB-E,0,3,1941,False
Walt Koppisch,/K/KoppWa20.htm,TB-WB-HB,0,2,1926,False
Stan Kosel,/K/KoseSt20.htm,FB-HB,0,2,1939,False
Ed Kovac,/K/KovaEd00.htm,HB,0,3,1962,False
Gerry Krall,/K/KralGe20.htm,DB-HB,0,1,1950,False
Earl Krieger,/K/KrieEa20.htm,FB-HB,0,2,1922,False
Howie Kriss,/K/KrisHo20.htm,HB,0,1,1931,False
Joe Krol,/K/KrolJo20.htm,HB,0,1,1945,False
Al Krueger,/K/KrueAl21.htm,HB-E,0,6,1946,False
Joe Kulbacki,/K/KulbJo00.htm,HB,0,1,1960,False
Steve Lach,/L/LachSt20.htm,WB-FB-HB,0,6,1947,False
Rick Lackman,/L/LackRi20.htm,HB,0,3,1935,False
Wally Ladrow,/L/LadrWa20.htm,HB,0,1,1921,False
Joe LaFleur,/L/LaFlJo20.htm,G-FB-C-HB,0,3,1924,False
Lowell Lander,/L/LandLo20.htm,HB,0,1,1958,False
Tom Landry,/L/LandTo00.htm,DB-HB-QB,1,7,1955,False
Mort Landsberg,/L/LandMo20.htm,HB,0,7,1947,False
Grenny Lansdell,/L/LansGr20.htm,HB,0,1,1940,False
Jack Larscheid,/L/LarsJa00.htm,HB,0,2,1961,False
Swede Larson,/L/LarsSw20.htm,HB,0,4,1923,False
Johnny Lattner,/L/LattJo00.htm,HB,0,1,1954,False
Hank Lauricella,/L/LaurHa20.htm,HB,0,1,1952,False
Ted Laux,/L/LauxTe20.htm,HB-DB,0,2,1944,False
Al Lawler,/L/LawlAl20.htm,HB-DB,0,1,1948,False
Jimmy Lawrence,/L/LawrJi20.htm,WB-HB,0,4,1939,False
Joe Laws,/L/LawsJo20.htm,HB,0,12,1945,False
Bernie Leahy,/L/LeahBe20.htm,HB,0,1,1932,False
Fungy Lebengood,/L/LebeFu20.htm,HB,0,1,1925,False
Doc Ledbetter,/L/LedbDo20.htm,FB-HB,0,2,1933,False
Toy Ledbetter,/L/LedbTo20.htm,HB,0,6,1955,False
Chris Lehrer,/L/LehrCh20.htm,HB-FB,0,1,1922,False
Jake Leicht,/L/LeicJa20.htm,HB-DB,0,2,1949,False
Dutch Leighty,/L/LeigDu20.htm,HB,0,1,1921,False
Jimmy Lesane,/L/LesaJi20.htm,DB-HB,0,3,1954,False
Dan Lewis,/L/LewiDa02.htm,HB-FB,0,9,1966,False
Hal Lewis,/L/LewiHa20.htm,FB-HB-DB,0,4,1962,False
Verl Lillywhite,/L/LillVe20.htm,HB-LB,0,4,1951,False
Joe Lillard,/L/LillJo20.htm,TB-HB,0,2,1933,False
Keith Lincoln,/L/LincKe00.htm,FB-HB,0,8,1968,False
Joe Lintzenich,/L/LintJo20.htm,HB,0,2,1931,False
Don Lisbon,/L/LisbDo00.htm,HB,0,2,1964,False
Chim Lingrel,/L/LingCh20.htm,WB-HB-FB,0,1,1923,False
Howie Livingston,/L/LiviHo20.htm,FB-WB-HB,0,10,1953,False
Bob Livingstone,/L/LiviBo20.htm,HB-DB,0,3,1950,False
Walt Livingston,/L/LiviWa00.htm,HB,0,1,1960,False
Bob Long,/L/LongBo20.htm,HB,0,1,1947,False
Johnny Long,/L/LongJo20.htm,QB-HB,0,2,1945,False
Buford Long,/L/LongBu20.htm,DB-HB-E,0,3,1955,False
Ace Loomis,/L/LoomAc20.htm,DB-HB,0,3,1953,False
Joe Don Looney,/L/LoonJo00.htm,HB-FB,0,6,1969,False
Jack Losch,/L/LoscJa20.htm,HB,0,1,1956,False
Gary Lowe,/L/LoweGa20.htm,DB-HB,0,9,1964,False
Lloyd Lowe,/L/LoweLl20.htm,DB-HB,0,2,1954,False
Paul Lowe,/L/LowePa00.htm,HB,0,10,1969,False
Richie Lucas,/L/LucaRi00.htm,QB-DB-HB,0,2,1961,False
Lew Luce,/L/LuceLe00.htm,HB,0,1,1961,False
Sid Luckman,/L/LuckSi00.htm,QB-HB-DB,1,12,1950,False
Bill Lund,/L/LundBi20.htm,HB,0,2,1947,False
LaDue Lurth,/L/LurtLa20.htm,HB,0,1,1929,False
Lenny Lyles,/L/LyleLe00.htm,DB-HB,0,12,1969,False
Allen MacDonald,/M/MacDAl20.htm,HB,0,1,1924,False
Red Mack,/M/MackRe00.htm,TE-WR-HB,0,6,1966,False
Bob MacLeod,/M/MacLBo20.htm,HB,0,1,1939,False
Waddy MacPhee,/M/MacPWa20.htm,HB-FB,0,1,1926,False
Eddie Macon,/M/MacoEd20.htm,DB-HB,0,9,1960,False
Elmer Madarik,/M/MadaEl21.htm,HB-WB,0,4,1948,False
Chet Maeda,/M/MaedCh20.htm,HB-DB,0,1,1945,False
Chick Maggioli,/M/MaggCh20.htm,DB-HB,0,3,1950,False
Dave Maginnes,/M/MagiDa20.htm,WB-HB,0,1,1921,False
Dante Magnani,/M/MagnDa20.htm,HB-WB,0,11,1950,False
George Magulick,/M/MaguGe20.htm,HB,0,1,1944,False
Armin Mahrt,/M/MahrAr20.htm,TB-BB-HB,0,3,1926,False
Howard Maley,/M/MaleHo20.htm,HB,0,2,1947,False
Grover Malone,/M/MaloGr20.htm,HB-WB,0,4,1923,False
Jack Manders,/M/MandJa20.htm,HB-FB,0,8,1940,False
Pug Manders,/M/MandPu20.htm,FB-HB,0,9,1947,False
Tony Manfreda,/M/ManfTo20.htm,HB,0,1,1930,False
Dave Mann,/M/MannDa20.htm,HB-E,0,3,1957,False
Jim Manning,/M/MannJi20.htm,TB-HB,0,1,1926,False
Jerry Mansfield,/M/MansJe20.htm,FB-E-HB,0,2,1921,False
Andy Marefos,/M/MareAn20.htm,FB-HB,0,6,1946,False
Bob Margarita,/M/MargBo20.htm,HB,0,3,1946,False
Joe Margucci,/M/MargJo20.htm,HB-QB,0,2,1948,False
Steve Marko,/M/MarkSt20.htm,HB,0,1,1944,False
Amos Marsh,/M/MarsAm00.htm,HB-FB,0,7,1967,False
Paul Martha,/M/MartPa20.htm,DB-SE-WR-HB,0,7,1970,False
Billy Martin,/M/MartBi01.htm,HB,0,3,1964,False
Frank Martin,/M/MartFr20.htm,HB,0,3,1945,False
Ike Martin,/M/MartIk20.htm,TB-HB,0,1,1920,False
Johnny Martin,/M/MartJo21.htm,WB-HB,0,5,1945,False
Joe Martin,/M/MartJo20.htm,HB,0,1,1921,False
Bob Masters,/M/MastBo20.htm,HB,0,8,1944,False
Ed Matesic,/M/MateEd20.htm,TB-HB,0,3,1936,False
Ned Mathews,/M/MathNe20.htm,WB-HB,0,7,1947,False
Ray Mathews,/M/MathRa00.htm,HB-E,0,10,1960,False
Bill Mathis,/M/MathBi00.htm,FB-HB,0,10,1969,False
Harry Mattos,/M/MattHa20.htm,HB,0,2,1937,False
Carl Mayes,/M/MayeCa20.htm,HB,0,1,1952,False
Don Maynard,/M/MaynDo00.htm,E-FL-HB,1,16,1973,False
Lew Mayne,/M/MaynLe21.htm,HB,0,3,1948,False
Frank Maznicki,/M/MaznFr20.htm,HB,0,6,1947,False
Geno Mazzanti,/M/MazzGe20.htm,HB,0,1,1950,False
George McAfee,/M/McAfGe20.htm,HB-DB,1,11,1950,False
Wes McAfee,/M/McAfWe20.htm,HB,0,1,1941,False
Dean McAdams,/M/McAdDe20.htm,TB-HB,0,3,1943,False
Jack McAuliffe,/M/McAuJa20.htm,HB,0,1,1926,False
Jack McBride,/M/McBrJa20.htm,FB-TB-HB,0,10,1934,False
Clint McClain,/M/McClCl20.htm,HB,0,1,1941,False
Felix McCormick,/M/McCoFe20.htm,FB-G-HB,0,2,1930,False
Tom McCormick,/M/McCoTo21.htm,HB,0,4,1956,False
Hugh McCullough,/M/McCuHu20.htm,TB-HB,0,7,1945,False
Jim McDonald,/M/McDoJi20.htm,HB,0,1,1936,False
Tommy McDonald,/M/McDoTo00.htm,FL-HB-SE-WR,1,12,1968,False
Hugh McElhenny,/M/McElHu00.htm,HB,1,13,1964,False
Bucky McElroy,/M/McElBu20.htm,HB,0,1,1954,False
Banks McFadden,/M/McFaBa20.htm,HB,0,1,1940,False
Doug McEnulty,/M/McEnDo20.htm,FB-HB,0,2,1944,False
Nyle McFarlane,/M/McFaNy00.htm,HB,0,1,1960,False
Pat McHugh,/M/McHuPa20.htm,DB-HB,0,5,1951,False
Don McIlhenny,/M/McIlDo00.htm,HB,0,6,1961,False
Roy McKay,/M/McKaRo20.htm,TB-HB-FB,0,4,1947,False
Chief McLain,/M/McLaCh20.htm,FB-HB,0,2,1931,False
Ray McLean,/M/McLeRa20.htm,FB-HB,0,1,1921,False
Ray McLean,/M/McLeRa21.htm,HB,0,8,1947,False
Bruce McLenna,/M/McLeBr00.htm,HB,0,1,1966,False
Tommy McMahon,/M/McMaTo20.htm,HB,0,1,1921,False
Bob McNamara,/M/McNaBo20.htm,DB-FL-HB,0,2,1961,False
Jack McQuary,/M/McQuJa20.htm,HB-DB,0,1,1946,False
Bob McRoberts,/M/McRoBo20.htm,HB,0,1,1944,False
Shorty McWilliams,/M/McWiSh20.htm,DB-HB,0,2,1950,False
Jim Meade,/M/MeadJi20.htm,HB,0,2,1940,False
Mario Mendez,/M/MendMa21.htm,HB,0,1,1964,False
Dale Messer,/M/MessDa00.htm,HB-WR-DB,0,5,1965,False
Bob Meyers,/M/MeyeBo20.htm,HB,0,1,1952,False
Tom Michel,/M/MichTo00.htm,HB,0,1,1964,False
Mike Micka,/M/MickMi20.htm,FB-HB-QB,0,5,1948,False
Dave Middleton,/M/MiddDa00.htm,E-HB-FL,0,7,1961,False
Al Miller,/M/MillAl20.htm,WB-HB-FB-BB,0,1,1929,False
Don Miller,/M/MillDo20.htm,HB,0,1,1925,False
Don Miller,/M/MillDo21.htm,HB,0,1,1954,False
Jim Miller,/M/MillJi20.htm,HB,0,1,1930,False
Paul Miller,/M/MillPa21.htm,HB,0,3,1938,False
Verne Miller,/M/MillVe20.htm,HB,0,1,1930,False
Bob Millman,/M/MillBo21.htm,HB,0,3,1927,False
Stan Mills,/M/MillSt20.htm,FB-HB-E,0,3,1924,False
Gene Mingo,/M/MingGe20.htm,HB-K,0,11,1970,False
Frank Minini,/M/MiniFr20.htm,HB-BB,0,3,1949,False
Skippy Minisi,/M/MiniSk20.htm,HB,0,1,1948,False
Bob Mitchell,/M/MitcBo20.htm,HB-QB-DB,0,3,1948,False
Bobby Mitchell,/M/MitcBo00.htm,FL-HB-WR,1,11,1968,False
Charley Mitchell,/M/MitcCh00.htm,HB-DB,0,6,1968,False
Charlie Mitchell,/M/MitcCh20.htm,HB-G,0,2,1946,False
Fondren Mitchell,/M/MitcFo20.htm,HB,0,1,1946,False
Billy Mixon,/M/MixoBi20.htm,HB-DB,0,2,1954,False
Rudy Mobley,/M/MoblRu20.htm,HB-DB,0,1,1947,False
Dicky Moegle,/M/MoegDi00.htm,DB-HB-FB,0,7,1961,False
Bo Molenda,/M/MoleBo20.htm,FB-BB-HB,0,9,1935,False
Keith Molesworth,/M/MoleKe20.htm,HB-QB,0,7,1937,False
Jim Monachino,/M/MonaJi20.htm,HB-FB-DB,0,5,1955,False
Bob Monnett,/M/MonnBo20.htm,TB-HB-QB,0,6,1938,False
Tommy Mont,/M/MontTo20.htm,QB-HB,0,3,1949,False
Bill Montgomery,/M/MontBi21.htm,HB,0,1,1946,False
Al Moore,/M/MoorAl20.htm,HB,0,1,1932,False
Bucky Moore,/M/MoorBu21.htm,DB-HB-WB,0,2,1933,False
Henry Moore,/M/MoorHe20.htm,DB-HB,0,2,1957,False
Lenny Moore,/M/MoorLe00.htm,HB-FL,1,12,1967,False
Tom Moore,/M/MoorTo00.htm,HB-FB,0,8,1967,False
Wilbur Moore,/M/MoorWi20.htm,WB-HB-DB-FB,0,8,1946,False
Gonzalo Morales,/M/MoraGo20.htm,HB,0,2,1948,False
George Morris,/M/MorrGe20.htm,HB,0,2,1942,False
Bob Morris,/M/MorrBo21.htm,HB,0,1,1947,False
Johnny Morris,/M/MorrJo02.htm,FL-HB,0,10,1967,False
Larry Morris,/M/MorrLa20.htm,LB-FB-HB,0,12,1966,False
Fred Morrison,/M/MorrFr00.htm,FB-HB,0,7,1956,False
Joe Morrison,/M/MorrJo01.htm,HB-FL-FB,0,14,1972,False
Dom Moselle,/M/MoseDo20.htm,DB-HB,0,5,1954,False
Russ Mosley,/M/MoslRu20.htm,HB,0,2,1946,False
Henry Mosley,/M/MoslHe20.htm,HB,0,1,1955,False
Vern Mullen,/M/MullVe20.htm,E-HB,0,5,1927,False
Noah Mullins,/M/MullNo20.htm,HB,0,4,1949,False
Jesse Murdock,/M/MurdJe20.htm,HB,0,1,1963,False
Tom Murphy,/M/MurpTo20.htm,TB-HB,0,1,1926,False
Tommy Murphy,/M/MurpTo22.htm,BB-HB,0,1,1926,False
Chet Mutryn,/M/MutrCh20.htm,HB-DB,0,5,1950,False
John Naioti,/N/NaioJo20.htm,HB,0,4,1945,False
Andy Natowich,/N/NatoAn20.htm,HB,0,1,1944,False
Johnny Naumu,/N/NaumJo20.htm,HB,0,1,1948,False
Steve Nemeth,/N/NemeSt20.htm,QB-HB,0,3,1947,False
Dick Nesbitt,/N/NesbDi20.htm,HB-FB,0,5,1934,False
Tom Neumann,/N/NeumTo00.htm,HB,0,1,1963,False
Chuck Newton,/N/NewtCh20.htm,FB-HB,0,2,1940,False
Al Nichelini,/N/NichAl20.htm,WB-HB,0,2,1936,False
Mike Nixon,/N/NixoMi20.htm,HB,0,8,1942,False
Ray Nolting,/N/NoltRa20.htm,HB,0,8,1943,False
John Norby,/N/NorbJo21.htm,HB,0,2,1935,False
Jerry Norton,/N/NortJe00.htm,DB-HB,0,11,1964,False
Ray Norton,/N/NortRa00.htm,HB,0,2,1961,False
Bob Nussbaumer,/N/NussBo20.htm,HB,0,6,1951,False
Jerry Nuzum,/N/NuzuJe20.htm,HB-FB,0,4,1951,False
Dick Nyers,/N/NyerDi20.htm,DB-HB,0,2,1957,False
Bernie Nygren,/N/NygrBe20.htm,HB-DB,0,2,1947,False
Bill O'Brien,/O/OBriBi20.htm,HB,0,1,1947,False
Jack O'Brien,/O/OBriJa20.htm,HB,0,1,1929,False
Mel Odelli,/O/ODelMe20.htm,HB,0,1,1945,False
John Oelerich,/O/OeleJo20.htm,HB,0,1,1938,False
Johnny Olszewski,/O/OlszJo00.htm,FB-HB,0,10,1962,False
Elliott Ormsbee,/O/OrmsEl20.htm,HB,0,1,1946,False
Ossie Orwoll,/O/OrwoOs20.htm,HB,0,1,1926,False
Jim Ostendarp,/O/OsteJi20.htm,HB,0,2,1951,False
Al Owen,/O/OwenAl20.htm,HB,0,4,1942,False
R.C. Owens,/O/OwenR.00.htm,HB-E,0,8,1964,False
James Pace,/P/PaceJa20.htm,HB,0,1,1958,False
Vince Pacewic,/P/PaceVi20.htm,HB,0,1,1947,False
Paul Page,/P/PagePa20.htm,HB-DB,0,1,1949,False
Les Palmer,/P/PalmLe20.htm,HB,0,1,1948,False
Johnny Papit,/P/PapiJo20.htm,HB,0,3,1953,False
Bob Paremore,/P/PareBo00.htm,HB,0,2,1964,False
Doc Parkinson,/P/ParkDo21.htm,FB-HB,0,1,1931,False
Jim Parmer,/P/ParmJi20.htm,FB-HB,0,9,1956,False
Ara Parseghian,/P/ParsAr20.htm,HB,0,2,1949,False
Earle Parsons,/P/ParsEa20.htm,HB,0,2,1947,False
Lou Partlow,/P/PartLo20.htm,FB-TB-WB-HB,0,10,1929,False
Bill Paschal,/P/PascBi20.htm,FB-HB,0,6,1948,False
Don Paul,/P/PaulDo01.htm,DB-HB,0,9,1958,False
Larry Peace,/P/PeacLa20.htm,HB,0,1,1941,False
Lindy Pearson,/P/PearLi20.htm,HB,0,3,1952,False
Ray Pelfrey,/P/PelfRa20.htm,E-HB,0,3,1953,False
Bob Perina,/P/PeriBo20.htm,DB-TB-HB,0,5,1950,False
Bill Perkins,/P/PerkBi00.htm,HB,0,1,1963,False
Don Perkins,/P/PerkDo00.htm,FB-HB,0,8,1968,False
Johnny Petitbon,/P/PetiJo20.htm,DB-HB,0,6,1957,False
Leo Petree,/P/PetrLe20.htm,HB,0,3,1922,False
Pepper Petrella,/P/PetrPe20.htm,HB,0,1,1945,False
Bill Petrilas,/P/PetrBi20.htm,HB-E,0,2,1945,False
Don Phelps,/P/PhelDo20.htm,HB-DB,0,3,1952,False
Carl Pignatelli,/P/PignCa20.htm,HB-BB,0,1,1931,False
Johnny Pingel,/P/PingJo20.htm,TB-QB-HB,0,1,1939,False
Alabama Pitts,/P/PittAl20.htm,HB,0,1,1935,False
Elijah Pitts,/P/PittEl00.htm,HB,0,11,1971,False
Jerry Planutis,/P/PlanJe20.htm,HB,0,1,1956,False
Jim Podoley,/P/PodoJi00.htm,HB-E,0,4,1960,False
Al Pollard,/P/PollAl20.htm,HB-FB,0,3,1953,False
Red Pollock,/P/PollRe20.htm,HB-E,0,2,1936,False
John Popovich,/P/PopoJo20.htm,HB,0,2,1945,False
John Poto,/P/PotoJo20.htm,HB,0,2,1948,False
Bill Potts,/P/PottBi20.htm,HB,0,1,1934,False
Bosh Pritchard,/P/PritBo20.htm,HB,0,10,1951,False
Joe Prokop,/P/ProkJo20.htm,HB,0,1,1948,False
Fred Provo,/P/ProvFr20.htm,HB,0,1,1948,False
Skeets Quinlan,/Q/QuinSk00.htm,HB,0,5,1956,False
Paddy Quinn,/Q/QuinPa20.htm,HB,0,2,1921,False
Alex Rado,/R/RadoAl20.htm,HB-DB,0,1,1934,False
Harry Randolph,/R/RandHa20.htm,HB,0,1,1923,False
Bob Rapp,/R/RappBo20.htm,WB-BB-HB-QB,0,8,1929,False
Ray Ratkowski,/R/RatkRa20.htm,HB,0,1,1961,False
Fred Ratterman,/R/RattFr20.htm,HB,0,1,1934,False
Bert Rechichar,/R/RechBe00.htm,DB-LB-HB-E,0,10,1961,False
Ray Reckmack,/R/ReckRa20.htm,E-HB,0,1,1937,False
Bobby Reed,/R/ReedBo00.htm,HB,0,2,1963,False
Rock Reed,/R/ReedRo21.htm,HB,0,3,1939,False
Smith Reed,/R/ReedSm00.htm,HB,0,2,1966,False
Ken Reese,/R/ReesKe20.htm,HB-QB,0,1,1947,False
Pete Regnier,/R/RegnPe20.htm,WB-HB,0,2,1922,False
Breezy Reid,/R/ReidBr20.htm,HB,0,7,1956,False
Albie Reisz,/R/ReisAl20.htm,TB-HB-QB,0,4,1947,False
Dean Renfro,/R/RenfDe20.htm,HB,0,1,1955,False
Ray Renfro,/R/RenfRa00.htm,HB-FL,0,12,1963,False
Bob Renn,/R/RennBo00.htm,HB,0,1,1961,False
Pete Retzlaff,/R/RetzPe00.htm,E-HB-TE,0,11,1966,False
Bill Reynolds,/R/ReynBi20.htm,HB,0,2,1945,False
Billy Reynolds,/R/ReynBi00.htm,HB,0,8,1960,False
Jerry Richardson,/R/RichJe00.htm,FL-HB,0,2,1960,False
Bo Roberson,/R/RobeBo00.htm,FL-HB-WR,0,6,1966,False
Bill Roberts,/R/RobeBi20.htm,HB,0,1,1956,False
Gene Roberts,/R/RobeEu00.htm,HB-FB,0,4,1950,False
Bobby Robertson,/R/RobeBo21.htm,C-HB-DB,0,1,1942,False
Bill Robinson,/R/RobiBi00.htm,HB,0,9,1960,False
Johnny Robinson,/R/RobiJo00.htm,DB-FL-HB,1,12,1971,False
Cullen Rogers,/R/RogeCu20.htm,HB,0,1,1946,False
Herm Rohrig,/R/RohrHe20.htm,WB-HB,0,7,1947,False
Al Romine,/R/RomiAl20.htm,DB-HB,0,7,1961,False
Tam Rose,/R/RoseTa20.htm,TB-HB,0,1,1921,False
Kyle Rote,/R/RoteKy00.htm,E-HB,0,11,1961,False
Bob Rowe,/R/RoweBo20.htm,HB,0,2,1935,False
Harmon Rowe,/R/RoweHa20.htm,DB-HB,0,6,1952,False
Brad Rowland,/R/RowlBr20.htm,HB,0,1,1951,False
Tommy Runnels,/R/RunnTo20.htm,HB,0,2,1957,False
Ed Rutkowski,/R/RutkEd00.htm,QB-HB-SE-WR,0,6,1968,False
Dave Ryan,/R/RyanDa20.htm,TB-HB,0,4,1948,False
Kent Ryan,/R/RyanKe20.htm,HB,0,3,1940,False
Julie Rykovich,/R/RykoJu20.htm,HB-DB,0,7,1953,False
Eddie Saenz,/S/SaenEd20.htm,HB-DB,0,6,1951,False
Jack Salscheider,/S/SalsJa20.htm,HB,0,1,1949,False
Seneca Samson,/S/SamsSe20.htm,HB,0,1,1926,False
Don Samuel,/S/SamuDo20.htm,DB-HB,0,2,1950,False
Paul Sanders,/S/SandPa20.htm,HB,0,1,1944,False
Spec Sanders,/S/SandSp00.htm,TB-DB-HB,0,5,1950,False
Dan Sandifer,/S/SandDa21.htm,DB-HB,0,6,1953,False
Curt Sandig,/S/SandCu20.htm,HB,0,5,1946,False
Rick Sapienza,/S/SapiRi20.htm,DB-HB,0,1,1960,False
Theron Sapp,/S/SappTh00.htm,FB-HB,0,7,1965,False
Paul Sarringhaus,/S/SarrPa20.htm,HB,0,3,1948,False
George Sauer,/S/SaueGe20.htm,TB-HB,0,3,1937,False
Jimmy Saxton,/S/SaxtJi00.htm,HB,0,1,1962,False
Charlie Scales,/S/ScalCh00.htm,HB-FB,0,7,1966,False
Ted Scalissi,/S/ScalTe20.htm,HB,0,1,1947,False
Pete Schabarum,/S/SchaPe20.htm,HB,0,4,1954,False
Kermit Schmidt,/S/SchmKe20.htm,E-HB,0,2,1933,False
Don Schneider,/S/SchnDo20.htm,HB,0,1,1948,False
Bill Schroeder,/S/SchrBi20.htm,HB,0,2,1947,False
Jim Schuber,/S/SchuJi20.htm,HB,0,1,1930,False
Jake Schuehle,/S/SchuJa20.htm,HB,0,1,1939,False
Vic Schwall,/S/SchwVi20.htm,HB,0,4,1950,False
Gerhard Schwedes,/S/SchwGe00.htm,HB,0,2,1961,False
Dick Schweidler,/S/SchwDi20.htm,HB,0,9,1946,False
Bud Schwenk,/S/SchwBu20.htm,QB-TB-HB,0,7,1948,False
Clyde Scott,/S/ScotCl21.htm,HB-DB,0,4,1952,False
George Scott,/S/ScotGe20.htm,HB,0,1,1959,False
Joe Scott,/S/ScotJo20.htm,HB-DB-E,0,6,1953,False
Joe Scudero,/S/ScudJo00.htm,DB-HB,0,7,1960,False
Jimmy Sears,/S/SearJi20.htm,DB-HB,0,8,1961,False
Mike Sebastian,/S/SebaMi20.htm,HB-WB,0,3,1937,False
Larry Seiple,/S/SeipLa20.htm,TE-HB-P,0,11,1977,False
Clarence Self,/S/SelfCl20.htm,DB-HB,0,7,1955,False
Bernie Semes,/S/SemeBe20.htm,HB,0,1,1944,False
Frank Seno,/S/SenoFr20.htm,HB,0,7,1949,False
Dean Sensanbaugher,/S/SensDe20.htm,HB-DB,0,2,1949,False
Lin Sexton,/S/SextLi20.htm,HB-DB,0,1,1948,False
Bob Seymour,/S/SeymBo20.htm,HB-FB,0,7,1946,False
Henry Shank,/S/ShanHe20.htm,HB,0,1,1920,False
Jim Shanley,/S/ShanJi20.htm,HB,0,1,1958,False
Carver Shannon,/S/ShanCa20.htm,DB-HB,0,3,1964,False
Charlie Shepard,/S/ShepCh20.htm,HB-DB,0,1,1956,False
Burrell Shields,/S/ShieBu20.htm,HB,0,2,1955,False
Bill Shockley,/S/ShocBi00.htm,HB-K,0,9,1968,False
Paul Shoults,/S/ShouPa20.htm,HB,0,1,1949,False
Wally Sieb,/S/SiebWa20.htm,HB,0,1,1922,False
Orville Siegfried,/S/SiegOr20.htm,TB-HB,0,1,1923,False
Ken Simendinger,/S/SimeKe20.htm,HB,0,1,1926,False
Johnny Sisk,/S/SiskJo21.htm,HB,0,5,1936,False
Emil Sitko,/S/SitkEm20.htm,HB,0,3,1952,False
Stan Skoczen,/S/SkocSt20.htm,HB,0,1,1944,False
Branko Smilanich,/S/SmilBr20.htm,HB,0,1,1939,False
Allen Smith,/S/SmitAl21.htm,HB,0,1,1966,False
Bob Smith,/S/SmitBo02.htm,DB-HB-WB,0,7,1954,False
Bob Smith,/S/SmitBo21.htm,HB,0,2,1956,False
Bobby Smith,/S/SmitBo00.htm,HB,0,3,1966,False
Bruce Smith,/S/SmitBr24.htm,HB-DB-TB,0,4,1948,False
Charles Smith,/S/SmitCh20.htm,HB-DB,0,1,1947,False
Dick Smith,/S/SmitDi21.htm,DB-HB,0,2,1968,False
Ed Smith,/S/SmitEd21.htm,HB-DB,0,2,1949,False
Ernie Smith,/S/SmitEr24.htm,DB-HB,0,2,1956,False
J.D. Smith,/S/SmitJ.00.htm,FB-HB-DB,0,11,1966,False
J.D. Smith,/S/SmitJ.01.htm,FB-HB,0,2,1961,False
Ray Gene Smith,/S/SmitRa22.htm,DB-HB,0,4,1957,False
