Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Richie Cunningham,/C/cunniric01.htm,K,0,6,2002,False
Brad Daluiso,/D/daluibra01.htm,K,0,11,2001,False
Joe Danelo,/D/daneljoe01.htm,K,0,10,1984,False
Rick Danmeier,/D/danmeric01.htm,K,0,6,1982,False
Corby Davis,/D/DaviCo20.htm,BB-FB-K,0,5,1942,False
Greg Davis,/D/davisgre01.htm,K,0,12,1998,False
Tommy Davis,/D/DaviTo20.htm,K-P,0,11,1969,False
Dale Dawson,/D/dawsodal01.htm,K,0,2,1988,False
Phil Dawson,/D/dawsophi01.htm,K,0,20,2018,False
Al Del Greco,/D/delgralx01.htm,K,0,17,2000,False
Steve DeLine,/D/delinste01.htm,K,0,2,1989,False
Tom Dempsey,/D/DempTo20.htm,K,0,11,1979,False
Jerry DePoyster,/D/DePoJe20.htm,K,0,5,1972,False
Dick Deschaine,/D/DescDi20.htm,K,0,4,1958,False
Harold Deters,/D/DeteHa20.htm,K,0,1,1967,False
John Diettrich,/D/diettjoh01.htm,K,0,1,1987,False
Dean Dorsey,/D/dorsedea01.htm,K,0,1,1988,False
Rick Duncan,/D/DuncRi20.htm,P-K,0,3,1969,False
Tim Duncan,/D/duncatim0.htm,K,0,1,2003,False
Charlie Durkee,/D/DurkCh20.htm,K,0,6,1972,False
Paul Edinger,/E/edingpau01.htm,K,0,6,2005,False
Mike Eischeid,/E/EiscMi20.htm,K,0,9,1974,False
Jason Elam,/E/elamxjas01.htm,K,0,17,2009,False
Aaron Elling,/E/ellinaar01.htm,K,0,3,2005,False
Jake Elliott,/E/ElliJa03.htm,K,0,3,2019,True
Lin Elliott,/E/elliolin01.htm,K,0,4,1995,False
Hayden Epstein,/E/epstehay01.htm,K,0,1,2002,False
Paul Ernster,/E/ErnsPa20.htm,K,0,4,2008,False
Bob Etter,/E/EtteBo20.htm,K,0,2,1969,False
Ka'imi Fairbairn,/F/FairKa01.htm,K,0,3,2019,True
Jay Feely,/F/feelyjay01.htm,K,0,14,2014,False
Happy Feller,/F/FellHa20.htm,K,0,3,1973,False
Sam Ficken,/F/FickSa00.htm,K,0,3,2019,True
George Fleming,/F/FlemGe20.htm,HB-K,0,1,1961,False
Don Flynn,/F/FlynDo20.htm,DB-K,0,2,1961,False
Nick Folk,/F/FolkNi20.htm,K,0,13,2019,True
Kai Forbath,/F/ForbKa00.htm,K,0,8,2019,True
Cole Ford,/F/fordxcol01.htm,K,0,4,1998,False
Todd France,/F/franctod01.htm,K,0,1,2005,False
Brian Franco,/F/francbri01.htm,K,0,1,1987,False
Tony Franklin,/F/frankton01.htm,K,0,10,1988,False
Andrew Franks,/F/FranAn01.htm,K,0,2,2016,False
Nate Freese,/F/FreeNa00.htm,K,0,1,2014,False
Toni Fritsch,/F/fritston01.htm,K,0,12,1982,False
Andrew Furney,/F/FurnAn00.htm,K,0,1,2014,False
Jeff Gaffney,/G/gaffnjef01.htm,K,0,1,1987,False
Jim Gallery,/G/gallejam01.htm,K,0,4,1990,False
Graham Gano,/G/GanoGr44.htm,K,0,10,2018,True
Eddie Garcia,/G/garciedd01.htm,K,0,2,1984,False
Teddy Garcia,/G/garcited01.htm,K,0,3,1990,False
Chris Gartner,/G/GartCh20.htm,K,0,1,1974,False
Momcilo Gavric,/G/GavrMo20.htm,K,0,1,1969,False
Matt Gay,/G/GayxMa00.htm,K,0,1,2019,True
Matt George,/G/georgmat01.htm,P-K,0,1,1998,False
Roy Gerela,/G/GereRo20.htm,K,0,11,1979,False
Charlie Gogolak,/G/GogoCh20.htm,K,0,7,1972,False
Pete Gogolak,/G/GogoPe20.htm,K,0,11,1974,False
Zane Gonzalez,/G/GonzZa00.htm,K,0,3,2019,True
Stephen Gostkowski,/G/GostSt20.htm,K,0,14,2019,True
Bruce Gossett,/G/GossBr20.htm,K,0,11,1974,False
Robbie Gould,/G/gouldrob01.htm,K,0,15,2019,True
Brian Gowins,/G/gowinbri01.htm,K,0,1,1999,False
Shayne Graham,/G/grahasha01.htm,K,0,15,2015,False
Bill Gramatica,/G/gramabil01.htm,K,0,4,2004,False
Martin Gramatica,/G/gramamar01.htm,K,0,10,2008,False
Allen Green,/G/GreeAl21.htm,K,0,1,1961,False
Lou Groza,/G/GrozLo20.htm,T-C-DT-K,1,22,1967,False
Dick Guesman,/G/GuesDi20.htm,DT-K,0,5,1964,False
Grant Guthrie,/G/GuthGr20.htm,K,0,2,1971,False
Scott Hagler,/H/haglesco01.htm,K,0,1,1987,False
Ali Haji-Sheikh,/H/hajisali01.htm,K,0,5,1987,False
Jeff Hall,/H/HallJe20.htm,K,0,1,2000,False
John Hall,/H/hallxjoh01.htm,K,0,10,2006,False
Remy Hamilton,/H/hamilrem01.htm,K,0,1,2005,False
James Hamrick,/H/hamrijam01.htm,K,0,1,1987,False
Jason Hanson,/H/hansojas01.htm,K,0,21,2012,False
David Hardy,/H/hardydav01.htm,K,0,1,1987,False
Darrell Harper,/H/HarpDa00.htm,HB-K,0,1,1960,False
Wendell Harris,/H/HarrWe20.htm,DB-K,0,6,1967,False
Garrett Hartley,/H/HartGa00.htm,K,0,7,2014,False
Stephen Hauschka,/H/HausSt00.htm,K,0,12,2019,True
Alex Henery,/H/HeneAl00.htm,K,0,4,2014,False
Kris Heppner,/H/heppnkri01.htm,K,0,1,2000,False
Joe Hergert,/H/HergJo20.htm,LB-K,0,2,1961,False
Al Herline,/H/HerlAl20.htm,K-P,0,1,1987,False
Efren Herrera,/H/herreefr01.htm,K,0,9,1982,False
Jon Hilbert,/H/hilbejon01.htm,K,0,2,2002,False
Jack Hill,/H/HillJa20.htm,WR-K,0,1,1961,False
Zach Hocker,/H/HockZa00.htm,K,0,1,2015,False
Mike Hollis,/H/hollimik01.htm,K,0,8,2002,False
Jaret Holmes,/H/holmejar01.htm,K,0,3,2001,False
Dustin Hopkins,/H/HopkDu00.htm,K,0,6,2019,True
Bobby Howfield,/H/HowfBo20.htm,K,0,7,1974,False
Ian Howfield,/H/howfiian01.htm,K,0,1,1991,False
Carlos Huerta,/H/huertcar01.htm,K,0,1,1996,False
Bob Humphreys,/H/HumpBo21.htm,K,0,2,1968,False
George Hunt,/H/HuntGe20.htm,K,0,3,1975,False
Michael Husted,/H/hustemic01.htm,K,0,10,2002,False
Tom Hutton,/H/HuttTo20.htm,P-K,0,5,1999,False
Donald Igwebuike,/I/igwebdon01.htm,K,0,6,1990,False
Chris Jacke,/J/jackechr01.htm,K,0,11,1999,False
Dave Jacobs,/J/jacobdav01.htm,K,0,9,1987,False
Jeff Jaeger,/J/jaegejef01.htm,K,0,13,1999,False
George Jakowenko,/J/JakoGe20.htm,K,0,3,1976,False
Sebastian Janikowski,/J/janikseb01.htm,K,0,19,2018,False
Bob Jencks,/J/JencBo20.htm,TE-K,0,3,1965,False
J.R. Jenkins,/J/JenkJ.20.htm,K,0,1,2002,False
Ove Johansson,/J/JohaOv20.htm,K,0,1,1977,False
Norm Johnson,/J/johnsnor01.htm,K,0,18,1999,False
Steve Jordan,/J/jordaste01.htm,K,0,1,1987,False
Greg Joseph,/J/JoseGr00.htm,K,0,2,2019,True
Tom Jurich,/J/JuriTo20.htm,K,0,1,1978,False
Nate Kaeding,/K/kaedinat01.htm,K,0,9,2012,False
Rich Karlis,/K/karliric01.htm,K,0,9,1990,False
John Kasay,/K/kasayjoh01.htm,K,0,21,2011,False
Jerry Kauric,/K/kaurijer01.htm,K,0,1,1990,False
Florian Kempf,/K/kempfflo01.htm,K,0,6,1987,False
Jimmy Keyes,/K/KeyeJi20.htm,LB-K,0,2,1969,False
Bob Khayat,/K/KhayBo20.htm,G-K-C,0,4,1963,False
Danny Kight,/K/KighDa20.htm,K,0,3,2001,False
Ola Kimrin,/K/kimriola01.htm,K,0,1,2004,False
Lou Kirouac,/K/KiroLo20.htm,G-T-K,0,5,1967,False
Curt Knight,/K/KnigCu20.htm,K,0,5,1973,False
Marshall Koehn,/K/KoehMa00.htm,K,0,1,2017,False
Younghoe Koo,/K/KooxYo00.htm,K,0,3,2019,True
Karl Kremser,/K/KremKa20.htm,K,0,2,1970,False
Gary Kroner,/K/KronGa20.htm,DB-K,0,3,1967,False
Josh Lambo,/L/LambJo00.htm,K,0,5,2019,True
Mike Lansford,/L/lansfmik01.htm,K,0,9,1990,False
Tim Lashar,/L/lashatim01.htm,K,0,1,1987,False
Pat Leahy,/L/leahypat01.htm,K,0,18,1991,False
Allan Leavitt,/L/LeavAl20.htm,K,0,1,1977,False
Roger LeClerc,/L/LeClRo20.htm,LB-K-C,0,8,1967,False
John Lee,/L/leexxjoh02.htm,K,0,1,1986,False
John Leypoldt,/L/LeypJo20.htm,K,0,8,1978,False
Rian Lindell,/L/linderia01.htm,K,0,14,2013,False
Steve Lindsey,/L/LindSt20.htm,K,0,2,2000,False
Goran Lingmerth,/L/LingGo20.htm,K,0,1,1987,False
Toni Linhart,/L/LinhTo20.htm,K,0,8,1979,False
Steve Little,/L/littlste01.htm,K,0,3,1980,False
Dale Livingston,/L/LiviDa20.htm,K,0,3,1970,False
Rhys Lloyd,/L/LloyRh44.htm,K,0,4,2010,False
Chip Lohmiller,/L/lohmichi01.htm,K,0,9,1996,False
Carson Long,/L/LongCa20.htm,K,0,1,1977,False
Ryan Longwell,/L/longwrya01.htm,K,0,16,2012,False
John Love,/L/LoveJo00.htm,WR-K,0,6,1972,False
Nick Lowery,/L/lowernic01.htm,K,0,19,1996,False
Mick Luckhurst,/L/luckhmic01.htm,K,0,7,1987,False
Booth Lusteg,/L/LustBo20.htm,K,0,4,1969,False
Wil Lutz,/L/LutzWi00.htm,K,0,4,2019,True
Brett Maher,/M/MaheBr01.htm,K,0,2,2019,True
Massimo Manca,/M/mancamas01.htm,K,0,1,1987,False
Errol Mann,/M/MannEr20.htm,K,0,11,1978,False
Chester Marcol,/M/marcoche01.htm,K,0,9,1980,False
Olindo Mare,/M/marexoli01.htm,K,0,16,2012,False
Seth Marler,/M/marleset01.htm,K,0,1,2003,False
Jim Martin,/M/MartJi20.htm,G-LB-K,0,15,1964,False
Tim Mazzetti,/M/mazzetim01.htm,K,0,3,1980,False
Bill McClard,/M/McClBi20.htm,K,0,4,1975,False
Matthew McCrane,/M/McCrMa00.htm,K,0,1,2018,False
Paul McFadden,/M/mcfadpau01.htm,K,0,6,1989,False
Chase McLaughlin,/M/McLaCh00.htm,K,0,1,2019,True
Steve McLaughlin,/M/mclauste01.htm,K,0,1,1995,False
Brandon McManus,/M/McMaBr01.htm,K,0,6,2019,True
Buck McPhail,/M/McPhBu20.htm,FB-K,0,1,1953,False
Justin Medlock,/M/MedlJu20.htm,K,0,6,2012,False
Taylor Mehlhaff,/M/MehlTa99.htm,K,0,1,2008,False
Mike Mercer,/M/MercMi20.htm,K,0,10,1970,False
Lou Michaels,/M/MichLo20.htm,DE-K,0,14,1971,False
Mike Michel,/M/MichMi21.htm,P-K,0,2,1978,False
Nick Mike-Mayer,/M/MikeNi20.htm,K,0,10,1982,False
Steve Mike-Mayer,/M/MikeSt20.htm,K,0,6,1980,False
Dan Miller,/M/milledan01.htm,K,0,1,1982,False
Tom Miner,/M/MineTo20.htm,K,0,1,1958,False
Gene Mingo,/M/MingGe20.htm,HB-K,0,11,1970,False
Doug Moreau,/M/MoreDo00.htm,TE-K,0,4,1969,False
Mark Moseley,/M/moselmar01.htm,K,0,17,1986,False
Horst Muhlmann,/M/MuhlHo20.htm,K,0,9,1977,False
Les Murdock,/M/MurdLe20.htm,K,0,1,1967,False
Eddie Murray,/M/murraedd01.htm,K,0,21,2000,False
Patrick Murray,/M/MurrPa01.htm,K,0,4,2017,False
Jason Myers,/M/MyerJa00.htm,K,0,5,2019,True
Steve Myhra,/M/MyhrSt20.htm,G-LB-K,0,5,1961,False
Joe Nedney,/N/nednejoe01.htm,K,0,15,2010,False
Chuck Nelson,/N/nelsochu01.htm,K,0,6,1988,False
Hans Nielsen,/N/nielshan01.htm,K,0,1,1981,False
Bjorn Nittmo,/N/nittmbjo01.htm,K,0,1,1989,False
Scott Norwood,/N/norwosco01.htm,K,0,7,1991,False
Nick Novak,/N/novaknic01.htm,K,0,13,2017,False
Mike Nugent,/N/nugenmik01.htm,K,0,15,2019,True
Jim O'Brien,/O/OBriJi20.htm,WR-K,0,4,1973,False
Neil O'Donoghue,/O/odononei02.htm,K,0,9,1985,False
Cedric Oglesby,/O/oglesced01.htm,K,0,1,2001,False
Cody Parkey,/P/ParkCo03.htm,K,0,6,2019,True
Dennis Partee,/P/PartDe20.htm,K,0,8,1975,False
Dennis Patera,/P/PateDe20.htm,K,0,1,1968,False
Doug Pelfrey,/P/pelfrdou01.htm,K,0,7,1999,False
Tom Pennington,/P/PennTo20.htm,K,0,1,1962,False
Mac Percival,/P/PercMa20.htm,K,0,8,1974,False
Todd Peterson,/P/petertod01.htm,K,0,12,2005,False
Aaron Pettrey,/P/PettAa00.htm,K,0,1,2010,False
Eddy Pineiro,/P/PineEd00.htm,K,0,1,2019,True
Owen Pochman,/P/pochmowe01.htm,K,0,3,2003,False
David Posey,/P/PoseDa20.htm,K,0,1,1978,False
John Potter,/P/PottJo00.htm,K,0,2,2013,False
Matt Prater,/P/PratMa20.htm,K,0,13,2019,True
Mike Prindle,/P/prindmik01.htm,K,0,1,1987,False
Alan Pringle,/P/PrinAl20.htm,K,0,1,1975,False
Neil Rackers,/R/rackenei01.htm,K,0,12,2011,False
Pat Ragusa,/R/raguspat01.htm,K,0,1,1987,False
David Ray,/R/RayxDa21.htm,K,0,6,1974,False
Dave Rayner,/R/raynedav01.htm,K,0,7,2011,False
Jeff Reed,/R/reedxjef01.htm,K,0,9,2010,False
Fuad Reveiz,/R/reveifua01.htm,K,0,11,1995,False
Benny Ricardo,/R/ricarben01.htm,K,0,9,1984,False
Wade Richey,/R/richewad01.htm,K,0,7,2004,False
Rex Robinson,/R/robinrex01.htm,K,0,1,1982,False
Mirro Roder,/R/RodeMi20.htm,K,0,4,1976,False
Aldrick Rosas,/R/RosaAl00.htm,K,0,3,2019,True
Nick Rose,/R/RoseNi00.htm,K,0,2,2018,False
John Roveto,/R/rovetjoh01.htm,K,0,2,1982,False
Roger Ruzek,/R/ruzekrog01.htm,K,0,7,1993,False
Jason Sanders,/S/SandJa00.htm,K,0,2,2019,True
Cairo Santos,/S/SantCa01.htm,K,0,6,2019,True
Todd Schlopy,/S/schlotod01.htm,K,0,1,1987,False
Ricky Schmitt,/S/SchmRi00.htm,K,0,1,2009,False
Eric Schubert,/S/schuberi01.htm,K,0,3,1987,False
Josh Scobee,/S/scobejos01.htm,K,0,12,2015,False
Tim Seder,/S/sedertim01.htm,K,0,3,2002,False
Austin Seibert,/S/SeibAu00.htm,K,0,1,2019,True
Rafael Septien,/S/septiraf01.htm,K,0,10,1986,False
Boris Shlapak,/S/ShlaBo20.htm,K,0,1,1972,False
Bill Shockley,/S/ShocBi00.htm,HB-K,0,9,1968,False
Don Silvestri,/S/SilvDo20.htm,K,0,2,1996,False
Jackie Simpson,/S/SimpJa20.htm,LB-K,0,4,1964,False
Scott Sisson,/S/sissosco01.htm,K,0,4,1996,False
Joey Slye,/S/SlyeJo00.htm,K,0,1,2019,True
Fletcher Smith,/S/SmitFl20.htm,DB-K,0,6,1971,False
John Smith,/S/smithjoh01.htm,K,0,10,1983,False
Jack Spikes,/S/SpikJa00.htm,FB-HB-K,0,8,1967,False
Jason Staurovsky,/S/staurjas01.htm,K,0,6,1992,False
Fred Steinfort,/S/steinfre01.htm,K,0,8,1983,False
Jan Stenerud,/S/stenejan01.htm,K,1,19,1985,False
Clint Stitser,/S/StitCl00.htm,K,0,1,2010,False
Matt Stover,/S/stovemat01.htm,K,0,19,2009,False
Pete Stoyanovich,/S/stoyapet01.htm,K,0,12,2000,False
Ken Strong,/S/StroKe20.htm,FB-TB-HB-WB-DB-K,1,19,1947,False
Caleb Sturgis,/S/SturCa00.htm,K,0,6,2018,False
Ryan Succop,/S/SuccRy44.htm,K,0,11,2019,True
Shaun Suisham,/S/suishsha01.htm,K,0,10,2014,False
Pat Summerall,/S/SummPa20.htm,DE-E-K,0,10,1961,False
Ian Sunter,/S/sunteian01.htm,K,0,5,1980,False
Rich Szaro,/S/SzarRi20.htm,K,0,5,1979,False
Matt Szymanski,/S/SzymMa00.htm,K,0,1,2012,False
Jim Tarle,/T/TarlJi20.htm,K,0,2,2001,False
Giorgio Tavecchio,/T/TaveGi00.htm,K,0,2,2018,False
Jay Taylor,/T/taylojay01.htm,K,0,1,2004,False
Bob Thomas,/T/thomabob01.htm,K,0,12,1986,False
Van Tiffin,/T/tiffivan01.htm,K,0,1,1987,False
Bob Timberlake,/T/TimbBo20.htm,K,0,1,1965,False
Brendan Toibin,/T/toibibre01.htm,K,0,1,1987,False
Herb Travenio,/T/TravHe20.htm,LB-K,0,2,1965,False
Wade Traynham,/T/TrayWa20.htm,K,0,2,1967,False
Jerry Traynham,/T/TrayJe00.htm,K,0,1,1961,False
David Treadwell,/T/treaddav01.htm,K,0,6,1994,False
David Trout,/T/troutdav01.htm,K,0,7,1987,False
Justin Tucker,/T/TuckJu00.htm,K,0,8,2019,True
Jim Turner,/T/TurnJi22.htm,K,0,16,1979,False
James Tuthill,/T/tuthijam01.htm,K,0,1,2002,False
Lawrence Tynes,/T/tyneslaw01.htm,K,0,9,2012,False
Dick Van Raaphorst,/V/VanRDi20.htm,K,0,4,1967,False
Mike Vanderjagt,/V/vandemik01.htm,K,0,9,2006,False
Fred Venturelli,/V/VentFr20.htm,K,0,1,1948,False
Danny Villanueva,/V/VillDa21.htm,K,0,8,1967,False
Adam Vinatieri,/V/vinatada01.htm,K,0,24,2019,True
Ken Vinyard,/V/VinyKe20.htm,K,0,1,1970,False
Sandro Vitiello,/V/vitiesan01.htm,K,0,1,1980,False
Uwe von Schamann,/V/vonscuwe01.htm,K,0,6,1984,False
Mike Walker,/W/WalkMi21.htm,K,0,1,1972,False
Blair Walsh,/W/WalsBl00.htm,K,0,6,2017,False
Bobby Walston,/W/WalsBo00.htm,E-HB-K,0,12,1962,False
David Warnke,/W/warnkdav01.htm,K,0,1,1983,False
Allan Watson,/W/WatsAl20.htm,K,0,1,1970,False
Tim Webster,/W/WebsTi20.htm,K,0,1,1971,False
Tad Weed,/W/WeedTa20.htm,K,0,1,1955,False
Ray Wersching,/W/werscray01.htm,K,0,15,1987,False
Jeff White,/W/WhitJe20.htm,K-P,0,1,1973,False
Jeff Wilkins,/W/wilkijef01.htm,K,0,14,2007,False
Ken Willis,/W/williken01.htm,K,0,3,1992,False
John Wittenborn,/W/WittJo20.htm,G-K,0,11,1968,False
Mike Wood,/W/woodxmik01.htm,K,0,5,1982,False
Garo Yepremian,/Y/yepregar01.htm,K,0,16,1981,False
Mack Yoho,/Y/YohoMa20.htm,DE-K,0,4,1963,False
Joaquin Zendejas,/Z/ZendJo20.htm,K,0,1,1983,False
Luis Zendejas,/Z/zendelui01.htm,K,0,3,1989,False
Max Zendejas,/Z/zendemax01.htm,K,0,3,1988,False
Tony Zendejas,/Z/zendeton01.htm,K,0,11,1995,False
Roy Zimmerman,/Z/ZimmRo20.htm,QB-WB-K,0,9,1948,False
Greg Zuerlein,/Z/ZuerGr00.htm,K,0,8,2019,True
