Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Jeff Allen,/A/AlleJe01.htm,T,0,8,2019,True,0,0,0,1,0
Kevin Allen,/A/AlleKe21.htm,T,0,1,1985,False,0,0,0,0,0
Larry Allen,/A/AlleLa00.htm,G-T,1,14,2007,False,0,11,6,1,0
Lou Allen,/A/AlleLo20.htm,T,0,2,1951,False,0,0,0,0,0
Henry Allison,/A/AlliHe20.htm,G-T,0,7,1977,False,0,0,0,0,0
Joe Allton,/A/AlltJo20.htm,T,0,1,1942,False,0,0,0,0,0
John Alt,/A/AltxJo00.htm,T,0,13,1996,False,0,2,0,0,0
Stan Andersen,/A/AndeSt20.htm,T-E,0,2,1941,False,0,0,0,0,0
Art Anderson,/A/AndeAr21.htm,T,0,3,1963,False,0,0,0,0,0
Dick Anderson,/A/AndeDi20.htm,T,0,1,1967,False,0,0,0,0,0
Justin Anderson,/A/AndeJu00.htm,T,0,1,2012,False,0,0,0,0,0
Roger Anderson,/A/AndeRo20.htm,DT-T,0,5,1968,False,0,0,0,0,0
Willie Anderson,/A/AndeWi00.htm,T,0,13,2008,False,0,4,3,0,0
Roy Andrews,/A/AndrRo20.htm,G-T-BB-TB-E,0,5,1927,False,0,0,0,0,0
Shawn Andrews,/A/AndrSh55.htm,G-T,0,7,2010,False,0,2,1,0,0
Stacy Andrews,/A/AndrSt21.htm,T,0,8,2011,False,0,0,0,1,0
Tom Andrews,/A/AndrTo20.htm,T-C,0,4,1987,False,0,0,0,1,0
Plato Andros,/A/AndrPl20.htm,G-T-DG,0,4,1950,False,0,0,0,0,0
Charlie Ane,/A/AnexCh00.htm,T-C,0,7,1959,False,0,2,0,0,0
Dunc Annan,/A/AnnaDu20.htm,TB-WB-FB-BB-T,0,7,1926,False,0,0,0,0,0
Lionel Antoine,/A/AntoLi20.htm,T,0,7,1978,False,0,0,0,0,0
Ben Archibald,/A/ArchBe20.htm,T,0,1,2005,False,0,0,0,0,0
Dan Archer,/A/ArchDa20.htm,G-T,0,2,1968,False,0,0,0,0,0
Mike Ariey,/A/ArieMi20.htm,T,0,1,1989,False,0,0,0,0,0
Bob Armstrong,/A/ArmsBo20.htm,T-G-C,0,2,1932,False,0,0,0,0,0
Bruce Armstrong,/A/ArmsBr00.htm,T-G,0,14,2000,False,0,6,0,0,0
Graham Armstrong,/A/ArmsGr20.htm,T,0,8,1948,False,0,0,0,0,0
Norris Armstrong,/A/ArmsNo20.htm,T,0,1,1922,False,0,0,0,0,0
John Arp,/A/ArpxJo20.htm,T,0,1,1987,False,0,0,0,0,0
Chuck Arrobio,/A/ArroCh20.htm,T,0,1,1966,False,0,0,0,0,0
Lee Artoe,/A/ArtoLe20.htm,T,0,9,1948,False,0,3,1,0,0
Herman Arvie,/A/ArviHe20.htm,T,0,4,1996,False,0,0,0,0,0
Corrie Artman,/A/ArtmCo20.htm,T,0,3,1933,False,0,0,0,0,0
Cliff Ashburn,/A/AshbCl20.htm,G-T-E,0,1,1929,False,0,0,0,0,0
Bob Asher,/A/AsheBo20.htm,T-G,0,6,1975,False,0,0,0,0,0
Roger Ashmore,/A/AshmRo20.htm,T,0,4,1929,False,0,0,0,0,0
Tom Ashworth,/A/AshwTo20.htm,T,0,6,2007,False,0,0,0,2,0
Darryl Ashmore,/A/AshmDa20.htm,T,0,9,2001,False,0,0,0,0,0
Mike Askea,/A/AskeMi20.htm,T,0,1,1973,False,0,0,0,0,0
Ed Aspatore,/A/AspaEd20.htm,T-G,0,1,1934,False,0,0,0,0,0
James Atkins,/A/AtkiJa20.htm,T,0,7,2000,False,0,0,0,0,0
Earl Audet,/A/AudeEa20.htm,T,0,4,1948,False,0,0,0,0,0
Dan Audick,/A/AudiDa20.htm,T-G,0,8,1984,False,0,0,0,1,0
Howie Auer,/A/AuerHo20.htm,T,0,1,1933,False,0,0,0,0,0
Scott Auer,/A/AuerSc20.htm,G-T,0,2,1985,False,0,0,0,0,0
Steve August,/A/AuguSt20.htm,T,0,8,1984,False,0,0,0,0,0
Chalmer Ault,/A/AultCh20.htm,T,0,2,1925,False,0,0,0,0,0
Bill Austin,/A/AustBi00.htm,G-T,0,9,1957,False,0,1,0,0,0
Darrell Austin,/A/AustDa20.htm,G-C-T,0,6,1980,False,0,0,0,0,0
Troy Auzenne,/A/AuzeTr20.htm,T,0,5,1996,False,0,0,0,0,0
Don Avery,/A/AverDo20.htm,T,0,3,1948,False,0,0,0,0,0
Buddy Aydelette,/A/AydeBu20.htm,T,0,8,1987,False,0,0,0,0,0
John Ayers,/A/AyerJo20.htm,G-T,0,11,1987,False,0,0,0,2,0
Al Babartsky,/B/BabaAl20.htm,T,0,8,1945,False,0,0,0,0,0
Joe Bachmaier,/B/BachJo20.htm,C-G-T-E,0,5,1924,False,0,0,0,0,0
Rip Bachor,/B/BachRi20.htm,T,0,1,1928,False,0,0,0,0,0
Jeff Backus,/B/BackJe20.htm,T,0,12,2012,False,0,0,0,0,0
Brad Badger,/B/BadgBr20.htm,G-T,0,11,2007,False,0,0,0,0,0
Howard Bailey,/B/BailHo20.htm,T,0,1,1935,False,0,0,0,0,0
Quinn Bailey,/B/BailQu00.htm,T,0,1,2019,True,0,0,0,0,0
Bill Bain,/B/BainBi20.htm,T-G,0,12,1986,False,0,0,0,0,0
Conway Baker,/B/BakeCo20.htm,G-T,0,10,1945,False,0,0,0,0,0
John Baker,/B/BakeJo20.htm,DE-DT-T,0,11,1968,False,0,0,0,0,0
Larry Baker,/B/BakeLa20.htm,T,0,1,1960,False,0,0,0,0,0
Sam Baker,/B/BakeSa21.htm,T,0,7,2014,False,0,0,0,0,0
Steven Baker,/B/BakeSt01.htm,T,0,3,2014,False,0,0,0,0,0
Brian Baldinger,/B/BaldBr20.htm,G-T-C,0,12,1993,False,0,0,0,0,0
Daniel Baldridge,/B/BaldDa20.htm,T,0,3,2012,False,0,0,0,0,0
Karl Baldischwiler,/B/BaldKa20.htm,T,0,9,1986,False,0,0,0,0,0
George Baldwin,/B/BaldGe20.htm,E-T,0,1,1925,False,0,0,0,0,0
Rich Baldinger,/B/BaldRi20.htm,G-T,0,12,1993,False,0,0,0,0,0
Sam Ball,/B/BallSa20.htm,T,0,5,1970,False,0,0,0,1,0
Howard Ballard,/B/BallHo00.htm,T,0,11,1998,False,0,2,0,0,0
Michael Bamiro,/B/BamiMi00.htm,T,0,1,2014,False,0,0,0,0,0
Cas Banaszek,/B/BanaCa20.htm,T,0,10,1977,False,0,0,0,0,0
Joey Banes,/B/BaneJo20.htm,T,0,1,1990,False,0,0,0,0,0
Ted Banker,/B/BankTe20.htm,G-C-T,0,6,1989,False,0,0,0,0,0
Vince Banonis,/B/BanoVi20.htm,C-T-LB,0,12,1953,False,0,0,0,0,0
Ben Barber,/B/BarbBe20.htm,T-G,0,1,1925,False,0,0,0,0,0
Jim Barber,/B/BarbJi20.htm,T,0,7,1941,False,0,1,1,0,0
Stew Barber,/B/BarbSt00.htm,T-LB-G,0,9,1969,False,0,5,2,0,0
Pete Barbolak,/B/BarbPe20.htm,T,0,1,1949,False,0,0,0,0,0
Allen Barbre,/B/BarbAl20.htm,T,0,11,2017,False,0,0,0,0,0
Ken Barfield,/B/BarfKe20.htm,T-DT,0,1,1954,False,0,0,0,0,0
Adrian Baril,/B/BariAd20.htm,T-G,0,3,1925,False,0,0,0,0,0
Will Barker,/B/BarkWi20.htm,T,0,1,2010,False,0,0,0,0,0
Joe Barksdale,/B/BarkJo00.htm,T,0,8,2018,False,0,0,0,0,0
Ernie Barnes,/B/BarnEr20.htm,G-T,0,5,1964,False,0,0,0,0,0
Khalif Barnes,/B/BarnKh20.htm,T,0,13,2017,False,0,0,0,0,0
Steve Barnett,/B/BarnSt20.htm,T-G,0,2,1964,False,0,0,0,0,0
Solon Barnett,/B/BarnSo20.htm,T-G,0,2,1946,False,0,0,0,0,0
Jean Barrett,/B/BarrJe20.htm,T-G-C,0,8,1980,False,0,0,0,0,0
John Barrett,/B/BarrJo20.htm,C-T-E,0,5,1928,False,0,0,0,0,0
Jim Barron,/B/BarrJi20.htm,T,0,1,1921,False,0,0,0,0,0
Alex Barron,/B/BarrAl20.htm,T,0,6,2010,False,0,0,0,0,0
Kevin Barry,/B/BarrKe20.htm,T,0,4,2005,False,0,0,0,0,0
Alex Bars,/B/BarsAl01.htm,T,0,1,2019,True,0,0,0,0,0
Harris Barton,/B/BartHa00.htm,T-G,0,10,1996,False,0,1,2,3,0
Mose Bashaw,/B/BashMo20.htm,T,0,1,1920,False,0,0,0,0,0
Henry Bassett,/B/BassHe20.htm,T-G,0,1,1924,False,0,0,0,0,0
Don Batchelor,/B/BatcDo20.htm,T,0,2,1923,False,0,0,0,0,0
Ryan Bates,/B/BateRy02.htm,T,0,1,2019,True,0,0,0,0,0
Stan Batinski,/B/BatiSt20.htm,G-T,0,9,1949,False,0,0,0,0,0
D'Anthony Batiste,/B/BatiDA20.htm,T,0,6,2012,False,0,0,0,0,0
Michael Batiste,/B/BatiMi20.htm,G-T,0,4,1998,False,0,0,0,1,0
Jim Battle,/B/BattJi21.htm,T,0,1,1966,False,0,0,0,0,0
A.C. Bauer,/B/BaueA.20.htm,T,0,1,1923,False,0,0,0,0,0
John Bauer,/B/BaueJo20.htm,T,0,1,1954,False,0,0,0,0,0
Alf Bauman,/B/BaumAl20.htm,DT-T,0,4,1950,False,0,0,0,0,0
Buddy Baumann,/B/BaumBu20.htm,T-G,0,1,1922,False,0,0,0,0,0
Carl Bax,/B/BaxxCa20.htm,G-T,0,2,1990,False,0,0,0,0,0
Rob Baxley,/B/BaxlRo20.htm,T,0,1,1992,False,0,0,0,0,0
John Bayley,/B/BaylJo20.htm,T,0,1,1927,False,0,0,0,0,0
Zane Beadles,/B/BeadZa20.htm,T,0,9,2018,False,0,0,0,0,0
Kelvin Beachum,/B/BeacKe00.htm,T,0,8,2019,True,0,0,0,0,0
Bill Bealles,/B/BealBi20.htm,T,0,1,1987,False,0,0,0,0,0
Byron Beams,/B/BeamBy20.htm,T-DT,0,3,1961,False,0,0,0,0,0
Chad Beasley,/B/BeasCh20.htm,T,0,1,2003,False,0,0,0,0,0
Bob Beattie,/B/BeatBo20.htm,T,0,4,1930,False,0,0,0,0,0
Will Beatty,/B/BeatWi20.htm,T,0,9,2017,False,0,0,0,0,0
Nick Bebout,/B/BeboNi20.htm,T,0,8,1980,False,0,0,0,0,0
Carl Beck,/B/BeckCa20.htm,T-G,0,1,1921,False,0,0,0,0,0
Clarence Beck,/B/BeckCl20.htm,T-G,0,1,1925,False,0,0,0,0,0
Johnnie Becker,/B/BeckJo21.htm,T-G-B,0,4,1929,False,0,0,0,0,0
Jack Beckett,/B/BeckJa20.htm,T,0,3,1922,False,0,0,0,0,0
Brad Bedell,/B/BedeBr20.htm,T,0,7,2006,False,0,0,0,0,0
Al Bedner,/B/BednAl20.htm,G-T,0,3,1926,False,0,0,0,0,0
Bull Behman,/B/BehmBu20.htm,T-G,0,8,1931,False,0,0,0,0,0
Mark Behning,/B/BehnMa20.htm,T,0,1,1986,False,0,0,0,0,0
Dave Behrman,/B/BehrDa00.htm,C-T,0,5,1967,False,0,0,0,0,0
Larry Beil,/B/BeilLa20.htm,T,0,1,1948,False,0,0,0,0,0
Ed Beinor,/B/BeinEd20.htm,T-DE,0,3,1942,False,0,0,0,0,0
Randy Beisler,/B/BeisRa20.htm,G-DT-DE-T,0,10,1975,False,0,0,0,0,0
Bill Belanich,/B/BelaBi20.htm,T-E,0,3,1929,False,0,0,0,0,0
Kevin Belcher,/B/BelcKe21.htm,T,0,3,1987,False,0,0,0,0,0
Byron Bell,/B/BellBy00.htm,T,0,8,2018,False,0,0,0,0,0
Ed Bell,/B/BellEd20.htm,G-T,0,4,1949,False,0,0,0,0,0
Demetress Bell,/B/BellDe20.htm,T,0,4,2012,False,0,0,0,0,0
Kay Bell,/B/BellKa20.htm,T-G,0,6,1942,False,0,0,0,0,0
Al Bemiller,/B/BemiAl00.htm,C-G-T,0,9,1969,False,0,0,0,0,0
Jacob Bender,/B/BendJa20.htm,T,0,1,2007,False,0,0,0,0,0
Sid Bennett,/B/BennSi20.htm,T-G,0,3,1922,False,0,0,0,0,0
Brad Benson,/B/BensBr00.htm,T-G-C,0,10,1987,False,0,0,0,0,0
Chris Bentz,/B/BentCh20.htm,T,0,1,1920,False,0,0,0,0,0
Roman Bentz,/B/BentRo20.htm,G-T,0,3,1948,False,0,0,0,0,0
Paul Berezney,/B/BerePa20.htm,T,0,5,1946,False,0,0,0,0,0
Pete Berezney,/B/BerePe20.htm,T,0,2,1948,False,0,0,0,0,0
Joe Berger,/B/BergJo20.htm,T,0,13,2017,False,0,0,0,0,0
Gil Bergerson,/B/BergGi20.htm,G-T,0,5,1936,False,0,0,0,0,0
Scott Bergold,/B/BergSc20.htm,T,0,1,1985,False,0,0,0,0,0
George Bernard,/B/BernGe20.htm,G-T,0,1,1926,False,0,0,0,0,0
Lee Bernet,/B/BernLe20.htm,T,0,2,1966,False,0,0,0,0,0
Bobby Berns,/B/BernBo20.htm,G-T,0,5,1924,False,0,0,0,0,0
Joe Bernstein,/B/BernJo20.htm,FB-G-T,0,4,1924,False,0,0,0,0,0
Bill Berrehsem,/B/BerrBi20.htm,T-E,0,1,1926,False,0,0,0,0,0
George Berry,/B/BerrGe20.htm,G-T-C,0,5,1926,False,0,0,0,0,0
Tony Berti,/B/BertTo20.htm,T,0,3,1997,False,0,0,0,0,0
Leo Biedermann,/B/BiedLe20.htm,T,0,1,1978,False,0,0,0,0,0
Jonathan Bilbo,/B/BilbJo20.htm,T-G,0,2,1939,False,0,0,0,0,0
John Billman,/B/BillJo20.htm,G-LB-T,0,2,1947,False,0,0,0,0,0
Frank Billock,/B/BillFr20.htm,T,0,1,1937,False,0,0,0,0,0
Guy Bingham,/B/BingGu20.htm,C-G-T,0,14,1993,False,0,0,0,0,0
Bill Bishop,/B/BishBi00.htm,DT-T,0,10,1961,False,0,1,0,0,0
Greg Bishop,/B/BishGr20.htm,G-T,0,7,1999,False,0,0,0,0,0
Sonny Bishop,/B/BishSo00.htm,G-T,0,8,1969,False,0,1,0,0,0
Del Bjork,/B/BjorDe20.htm,T,0,2,1938,False,0,1,0,0,0
Jordan Black,/B/BlacJo20.htm,T,0,9,2012,False,0,0,0,0,0
Mike Black,/B/BlacMi21.htm,T,0,2,1987,False,0,0,0,0,0
Hugh Blacklock,/B/BlacHu20.htm,T-C-G,0,7,1926,False,0,0,1,0,0
Brian Blados,/B/BladBr20.htm,T-G,0,9,1992,False,0,0,0,0,0
Russ Blailock,/B/BlaiRu20.htm,T-G,0,3,1925,False,0,0,0,0,0
Paul Blair,/B/BlaiPa20.htm,T,0,5,1990,False,0,0,0,0,0
Tom Blake,/B/BlakTo20.htm,T,0,1,1949,False,0,0,0,0,0
Ernie Blandin,/B/BlanEr20.htm,T-DT,0,8,1953,False,0,0,0,0,0
Tony Blazine,/B/BlazTo20.htm,T,0,7,1941,False,0,1,0,0,0
Jeff Bleamer,/B/BleaJe20.htm,T-G,0,3,1977,False,0,0,0,0,0
Al Blozis,/B/BlozAl20.htm,T,0,3,1944,False,0,1,1,0,0
Herb Blumer,/B/BlumHe20.htm,E-G-T,0,9,1933,False,0,0,0,0,0
Harry Boatswain,/B/BoatHa20.htm,G-T,0,5,1996,False,0,0,0,1,0
Lynn Boden,/B/BodeLy20.htm,G-T,0,5,1979,False,0,0,0,0,0
Jim Boeke,/B/BoekJi20.htm,T,0,9,1968,False,0,0,0,0,0
Mark Boggs,/B/BoggMa20.htm,T,0,1,1987,False,0,0,0,0,0
Phil Bogle,/B/BoglPh20.htm,G-T,0,1,2003,False,0,0,0,0,0
Rob Bohlinger,/B/BohlRo20.htm,T,0,1,1998,False,0,0,0,0,0
Reed Bohovich,/B/BohoRe20.htm,G-T,0,1,1962,False,0,0,0,0,0
Rickey Bolden,/B/BoldRi20.htm,T-TE-G,0,6,1989,False,0,0,0,0,0
Russ Bolinger,/B/BoliRu20.htm,G-T,0,10,1985,False,0,0,0,0,0
Nick Bolkovac,/B/BolkNi20.htm,DT-T,0,2,1954,False,0,0,0,0,0
Don Boll,/B/BollDo20.htm,T-G,0,8,1960,False,0,0,0,0,0
Harry Bolton,/B/BoltHa20.htm,T,0,1,1944,False,0,0,0,0,0
Eddie Bollinger,/B/BollEd20.htm,T,0,1,1930,False,0,0,0,0,0
Chuck Bond,/B/BondCh20.htm,T,0,2,1938,False,0,0,0,0,0
Jack Bonadies,/B/BonaJa20.htm,G-T,0,1,1926,False,0,0,0,0,0
Bourbon Bondurant,/B/BondBo20.htm,T-E,0,2,1922,False,0,0,0,0,0
Elliott Bonowitz,/B/BonoEl20.htm,G-B-T-E,0,3,1925,False,0,0,0,0,0
Alex Boone,/B/BoonAl21.htm,T,0,8,2017,False,0,0,0,0,0
Clarence Booth,/B/BootCl20.htm,T,0,2,1944,False,0,0,0,0,0
Cody Booth,/B/BootCo00.htm,T,0,1,2014,False,0,0,0,0,0
Kevin Boothe,/B/BootKe20.htm,T,0,9,2014,False,0,0,0,0,0
Jon Borchardt,/B/BorcJo20.htm,G-T,0,9,1987,False,0,0,0,0,0
Ben Bordelon,/B/BordBe20.htm,T,0,1,1997,False,0,0,0,0,0
Jarvis Borum,/B/BoruJa20.htm,T,0,1,2001,False,0,0,0,0,0
Tony Boselli,/B/BoseTo00.htm,T,0,7,2001,False,0,0,0,0,0
Keith Bosley,/B/BoslKe20.htm,T,0,1,1987,False,0,0,0,0,0
Joe Bostic,/B/BostJo20.htm,G-T,0,10,1988,False,0,0,0,0,0
Lew Bostick,/B/BostLe20.htm,G-T,0,4,1942,False,0,0,0,0,0
Ben Boswell,/B/BoswBe20.htm,T,0,2,1934,False,0,0,0,0,0
Jim Boudreaux,/B/BoudJi20.htm,T-DE,0,3,1968,False,0,0,0,0,0
Gil Bouley,/B/BoulGi20.htm,T-DT,0,6,1950,False,0,0,0,0,0
Emil Boures,/B/BourEm20.htm,T-C-G,0,4,1985,False,0,0,0,0,0
Michael Bowie,/B/BowiMi00.htm,T,0,2,2014,False,0,0,0,0,0
Dennis Boyd,/B/BoydDe20.htm,DT-DE-T-C,0,6,1982,False,0,0,0,0,0
Brett Boyko,/B/BoykBr01.htm,T,0,1,2017,False,0,0,0,0,0
Jim Boyle,/B/BoylJi20.htm,T,0,2,1988,False,0,0,0,0,0
Knuckles Boyle,/B/BoylKn20.htm,T,0,1,1934,False,0,0,0,0,0
John Boynton,/B/BoynJo20.htm,T,0,1,1969,False,0,0,0,0,0
Cameron Bradfield,/B/BradCa00.htm,T,0,4,2014,False,0,0,0,0,0
Chuck Bradley,/B/BradCh20.htm,T,0,1,1993,False,0,0,0,0,0
Byron Bradfute,/B/BradBy20.htm,T,0,2,1961,False,0,0,0,0,0
Charlie Bradshaw,/B/BradCh01.htm,T,0,11,1968,False,0,0,0,0,0
Art Braman,/B/BramAr20.htm,T,0,2,1923,False,0,0,0,0,0
Phil Branon,/B/BranPh20.htm,T,0,1,1925,False,0,0,0,0,0
Kent Branstetter,/B/BranKe20.htm,T,0,1,1973,False,0,0,0,0,0
Speed Braney,/B/BranSp20.htm,G-T,0,2,1926,False,0,0,0,0,0
Maury Bray,/B/BrayMa20.htm,T,0,2,1936,False,0,0,0,0,0
Kevin Breedlove,/B/BreeKe20.htm,G-T,0,1,2003,False,0,0,0,0,0
Bob Breitenstein,/B/BreiBo20.htm,T-G,0,6,1970,False,0,0,0,0,0
Leo Brennan,/B/BrenLe20.htm,T,0,1,1942,False,0,0,0,0,0
Mike Brennan,/B/BrenMi20.htm,T,0,2,1991,False,0,0,0,0,0
Willis Brennan,/B/BrenWi20.htm,G-T,0,8,1927,False,0,0,0,0,0
Chandler Brewer,/B/BrewCh01.htm,T,0,1,2019,True,0,0,0,0,0
Jim Brewington,/B/BrewJi20.htm,T,0,1,1961,False,0,0,0,0,0
Walt Brewster,/B/BrewWa20.htm,T,0,1,1929,False,0,0,0,0,0
Bill Brian,/B/BriaBi20.htm,T-C-LB,0,2,1936,False,0,0,0,0,0
Jeremy Bridges,/B/BridJe20.htm,G-T,0,9,2012,False,0,0,0,0,0
Paul Briggs,/B/BrigPa20.htm,T,0,1,1948,False,0,0,0,0,0
Eben Britton,/B/BritEb20.htm,T,0,6,2014,False,0,0,0,0,0
Wesley Britt,/B/BritWe20.htm,T,0,3,2008,False,0,0,0,0,0
Marion Broadstone,/B/BroaMa21.htm,T-G,0,1,1931,False,0,0,0,0,0
Clyde Brock,/B/BrocCl20.htm,T,0,2,1963,False,0,0,0,0,0
Max Broadhurst,/B/BroaMa20.htm,T,0,1,1920,False,0,0,0,0,0
Pete Brock,/B/BrocPe20.htm,C-T-G,0,12,1987,False,0,0,0,0,0
Stan Brock,/B/BrocSt20.htm,T,0,16,1995,False,0,0,0,0,0
Blake Brockermeyer,/B/BrocBl20.htm,T,0,9,2003,False,0,0,0,0,0
Fred Broker,/B/BrokFr20.htm,T,0,1,1922,False,0,0,0,0,0
Barrett Brooks,/B/BrooBa20.htm,T,0,11,2005,False,0,0,0,1,0
Ethan Brooks,/B/BrooEt20.htm,T,0,10,2005,False,0,0,0,0,0
Bob Brotzki,/B/BrotBo20.htm,T,0,3,1988,False,0,0,0,0,0
Anthony Brown,/B/BrowAn20.htm,T-G,0,5,1999,False,0,0,0,0,0
Bob Brown,/B/BrowBo03.htm,T,1,10,1973,False,0,6,5,0,0
Booker Brown,/B/BrowBo20.htm,T-G,0,3,1977,False,0,0,0,0,0
Charles Brown,/B/BrowCh21.htm,T,0,1,1962,False,0,0,0,0,0
Charles Brown,/B/BrowCh28.htm,T,0,6,2015,False,0,0,0,0,0
Chris Brown,/B/BrowCh23.htm,T,0,1,1987,False,0,0,0,0,0
Colin Brown,/B/BrowCo23.htm,T,0,3,2013,False,0,0,0,0,0
Don Brown,/B/BrowDo21.htm,T,0,1,1983,False,0,0,0,0,0
Duane Brown,/B/BrowDu20.htm,T,0,12,2019,True,0,4,1,0,0
Gary Brown,/B/BrowGa20.htm,T,0,3,1996,False,0,0,0,1,0
George Brown,/B/BrowGe20.htm,T,0,1,1923,False,0,0,0,0,0
Howie Brown,/B/BrowHo20.htm,G-T-DT,0,3,1950,False,0,0,0,0,0
Jack Brown,/B/BrowJa20.htm,C-G-T,0,4,1929,False,0,0,0,0,0
James Brown,/B/BrowJa21.htm,T,0,8,2000,False,0,0,0,0,0
Jamie Brown,/B/BrowJa22.htm,T,0,5,1999,False,0,0,0,1,0
Jammal Brown,/B/BrowJa55.htm,T,0,8,2012,False,0,2,1,0,0
John Brown,/B/BrowJo22.htm,T,0,10,1971,False,0,0,0,0,0
Larry Brown,/B/BrowLa23.htm,T,0,2,1979,False,0,0,0,0,0
Larry Brown,/B/BrowLa00.htm,T-TE,0,14,1984,False,0,1,0,4,0
Levi Brown,/B/BrowLe20.htm,T,0,7,2013,False,0,0,0,0,0
Lomas Brown,/B/BrowLo00.htm,T,0,18,2002,False,0,7,1,1,0
Orlando Brown,/B/BrowOr20.htm,T,0,12,2005,False,0,0,0,0,0
Patrick Brown,/B/BrowPa00.htm,T,0,2,2012,False,0,0,0,0,0
Ray Brown,/B/BrowRa00.htm,G-T,0,20,2005,False,0,1,0,0,0
Rosey Brown,/B/BrowRo04.htm,T,1,13,1965,False,0,9,6,0,0
Tony Brown,/B/BrowTo23.htm,T,0,1,1987,False,0,0,0,0,0
Gordie Browne,/B/BrowGo21.htm,T,0,2,1975,False,0,0,0,0,0
Scott Brumfield,/B/BrumSc20.htm,G-T,0,5,1997,False,0,0,0,0,0
Roman Brumm,/B/BrumRo20.htm,E-T-C-G,0,3,1926,False,0,0,0,0,0
Sam Brunelli,/B/BrunSa20.htm,T-G,0,6,1971,False,0,0,0,0,0
Fred Brumm,/B/BrumFr20.htm,T-C,0,1,1921,False,0,0,0,0,0
Jim Brutz,/B/BrutJi20.htm,T,0,3,1948,False,0,0,0,0,0
Bob Bryant,/B/BryaBo20.htm,T,0,4,1949,False,0,0,0,0,0
Warren Bryant,/B/BryaWa21.htm,T,0,8,1984,False,0,0,0,0,0
Cub Buck,/B/BuckCu20.htm,T,0,6,1925,False,0,0,0,0,0
Bill Buckler,/B/BuckBi20.htm,G-T-E,0,8,1933,False,0,0,0,0,0
Johnny Budd,/B/BuddJo20.htm,T-G,0,3,1928,False,0,0,1,0,0
Bart Buetow,/B/BuetBa20.htm,T,0,4,1976,False,0,0,0,0,0
Ted Buffalo,/B/BuffTe20.htm,T-E-G,0,1,1923,False,0,0,0,0,0
Gary Bugenhagen,/B/BugeGa20.htm,G-T,0,4,1970,False,0,0,0,0,0
Bryan Bulaga,/B/BulaBr20.htm,T,0,10,2019,True,0,0,0,1,0
Walt Buland,/B/BulaWa20.htm,T-G,0,7,1926,False,0,0,0,0,0
Chet Bulger,/B/BulgCh20.htm,T,0,9,1950,False,0,0,0,0,0
